,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,cons.conf.idx,euribor3m,y
7529,40.38583603147494,4,1,7,0,0,0,0,8,2,657,1.645665587410025,11,1,2,-38.242515425521525,0.8433860712309383,0
7530,31.593885546112368,1,2,6,0,0,0,0,7,4,997,2.203057226943815,999,0,3,-42.7,4.960796942773056,0
7531,56.67955737087337,3,2,4,0,0,0,0,8,3,280,1.0,999,0,3,-31.028729179339738,0.8570828655021311,0
7532,32.840541639403654,8,3,3,0,0,0,0,7,3,241,2.615945836059635,3,2,2,-36.69062044583809,1.0404512931116063,0
7533,28.157909965206834,1,3,7,0,0,0,0,9,4,163,2.7684180069586333,4,1,2,-37.5,0.8801579099652068,0
7534,31.0,9,2,7,0,1,0,0,6,4,275,2.0,999,0,3,-40.60726999283072,1.2588350730633333,0
7535,28.648432350934574,1,2,7,0,0,0,0,10,1,278,1.0,999,0,3,-49.714296205621494,0.9854070049897663,0
7536,35.41352045200595,3,2,3,0,0,0,0,5,5,675,3.0,999,0,3,-45.4763392089896,2.0164601577930177,0
7537,54.67108616817407,2,2,2,0,0,0,0,11,1,1076,1.0,999,0,3,-42.0,4.189443141196024,0
7538,29.029925011830205,1,2,7,0,0,0,0,4,2,109,1.9700749881697965,999,0,3,-47.1,1.423,0
7539,67.13636263611244,4,1,3,0,0,0,0,10,2,66,2.3101603101308745,5,1,2,-32.4481282481047,0.7663262133287447,0
7540,50.40361212856124,5,2,3,0,1,0,0,8,3,740,2.0,999,0,3,-32.38676841723659,3.252473738514656,0
7541,43.2388557470804,5,2,4,0,1,0,0,8,5,427,1.0,999,0,2,-42.30009528726819,3.118001449451555,0
7542,47.17066334254954,5,1,7,0,0,0,0,9,4,362,1.0284438904249231,16,1,2,-37.28951521085557,0.8792214264086129,0
7543,42.483796618909096,9,2,4,0,0,0,0,7,3,1965,1.0,999,0,3,-42.7,4.962,0
7544,28.5669642765772,4,2,6,0,1,0,0,5,3,168,1.11339285531544,999,0,3,-40.62776784380271,0.8161991057375734,0
7545,24.336926061947846,6,3,7,0,1,0,0,5,4,163,1.0,999,0,3,-42.771159971975635,1.0041375535692507,0
7546,30.000651098650422,4,3,7,0,1,0,0,4,4,843,1.6000651098650422,4,2,2,-33.44022137354114,0.7253865873678014,0
7547,37.11888059733386,1,2,4,0,0,0,0,8,3,290,2.293706467555379,999,0,3,-34.51328855608702,1.817979576774547,0
7548,43.39597347097076,1,2,4,0,0,0,0,4,5,997,1.1484900516140355,999,0,1,-47.05545298451579,1.3973280139999416,0
7549,49.299786055188605,7,2,2,0,0,0,0,7,3,305,2.3908896413807823,5,1,2,-29.305985916545907,0.7083310304759217,0
7550,32.338660461214836,1,2,7,0,1,0,0,4,3,234,2.669330230607418,6,1,2,-35.69280837735997,0.7290700283439384,0
7551,38.072678877307595,2,1,4,0,0,0,0,7,1,211,1.3575596257691982,999,0,3,-34.76106048223046,1.0184424192892185,0
7552,29.097648560533404,5,2,6,0,0,0,0,5,3,384,1.1568069372190577,19,1,2,-40.80356439820197,0.827004335761911,0
7553,49.89690529989271,5,2,1,0,0,0,0,7,2,1222,1.026894269593205,999,0,3,-42.7,4.957017929513062,0
7554,28.498639611995916,1,2,6,0,0,0,0,6,1,1236,6.375566828335035,999,0,3,-43.13710322016548,4.50366514507258,0
7555,73.14539232001474,6,2,2,0,0,0,0,9,3,190,2.7136519199963143,999,0,3,-27.544283180008293,0.7419011915602561,0
7556,47.35501502053233,3,1,6,0,0,0,0,4,4,2782,1.0,999,0,3,-36.82706278808157,1.7596472852966456,0
7557,44.715431754094844,1,3,6,0,1,0,0,6,4,207,1.0,999,0,3,-39.23487464752165,1.1907076321220949,0
7558,36.26719680998283,8,2,7,0,0,0,0,8,1,477,2.366401595008587,999,2,1,-37.49391649098111,2.3887888853049146,0
7559,59.87499524433416,1,2,3,0,1,0,0,7,3,274,1.174999048866832,999,0,3,-31.994996766147228,0.840250237783292,0
7560,30.77864889677927,7,2,6,1,1,0,0,7,2,2098,4.517792586017276,999,0,3,-38.056513786457195,4.96411067555161,0
7561,49.33980706780847,3,2,1,2,0,0,1,5,2,798,1.3398070678084695,999,0,3,-37.011652722055246,4.85879288315822,0
7562,30.923940350396414,7,2,6,0,0,0,0,4,2,89,3.422817894881076,999,0,3,-46.113640492199245,1.4883062161840057,0
7563,34.63031196238959,1,1,5,0,0,0,0,6,3,208,2.894948006268401,999,0,3,-40.8,1.26,0
7564,31.776877141532275,6,3,6,0,0,0,0,5,3,459,1.0,999,0,3,-35.330019905336016,2.407296916193526,0
7565,33.0,5,2,5,0,0,0,0,7,3,703,1.0,999,0,3,-34.861898424976964,3.0305900991840105,0
7566,42.4595082364199,6,1,7,0,0,0,0,6,1,890,4.9238151867564,999,0,3,-42.49214158297981,4.961307138609932,0
7567,68.5014565678661,4,1,7,1,0,0,0,9,1,340,1.0,3,2,2,-34.44003116852741,0.8452081160366485,0
7568,38.75286076399079,6,2,4,0,1,0,0,9,3,81,2.5361229662843985,999,0,3,-28.454756602224755,0.7613004267862383,0
7569,36.91287655702116,2,2,1,0,0,0,0,9,4,226,1.0,999,0,3,-41.31046588349478,4.2986519888858545,0
7570,56.55343907514609,1,1,2,0,1,0,0,5,3,195,1.0,999,0,3,-40.13980348142022,0.7830080153261115,0
7571,24.82200897802772,5,2,4,1,0,0,0,5,4,1003,3.822008978027721,999,0,3,-44.76148428845149,2.7740046452633944,0
7572,36.0,1,2,4,1,1,0,0,7,2,869,2.4549043080442994,999,0,3,-42.7,4.961,0
7573,34.256370777521525,10,1,5,0,0,0,0,9,3,638,1.0,999,0,2,-36.183506048345635,2.296903396594526,0
7574,38.429070938335556,11,2,3,0,0,0,0,5,3,1932,2.3672755802377776,999,0,3,-45.09273226541612,2.44552929457237,0
7575,28.119055051219913,3,2,3,0,0,1,0,5,3,838,1.0,999,0,3,-45.429173169817425,2.1332373047807343,0
7576,57.40487201164239,5,2,7,0,0,0,0,7,4,281,1.595127988357612,4,2,2,-38.51218002910597,0.8020255976715225,0
7577,39.50729396264318,2,2,2,0,1,1,0,10,3,160,1.0703865767652596,999,0,3,-42.358971541502825,4.051648073625833,0
7578,41.86699480273808,4,2,6,0,0,0,0,8,3,135,1.3911329868492053,999,0,2,-29.520591011889675,0.8668118165681822,0
7579,40.10249672263003,8,2,5,1,0,0,0,6,1,432,3.58656372901374,999,0,2,-42.8611530955314,4.3284975323501635,0
7580,39.65789897098176,2,2,3,0,1,1,0,10,3,160,1.0,999,0,3,-42.58157174933101,3.9211443591960657,0
7581,41.96433980388568,3,1,3,0,0,0,0,5,1,895,4.0,999,0,3,-45.35620267160004,2.17602285501608,0
7582,25.436495555224013,5,3,3,0,0,0,0,6,2,286,2.369051333432796,7,1,2,-36.61150335543289,0.7831742862137347,0
7583,46.91849481466585,1,2,6,0,0,0,0,8,2,470,1.0,4,2,2,-38.26875634562191,0.8999275509463697,0
7584,52.06585406835495,2,1,6,0,0,0,0,9,2,415,2.4835364829112616,999,0,3,-36.64106779547561,0.8776582653636505,0
7585,29.115510634862083,7,2,6,0,0,0,0,4,3,346,1.6977841950197026,999,1,1,-46.47199422448227,1.3560127172781085,0
7586,44.32120210647042,2,2,6,0,0,0,0,6,3,392,1.252848084258817,999,0,3,-38.88132892684699,4.090617147621905,0
7587,31.95506060621241,8,2,4,0,1,0,0,4,3,752,1.0449393937875908,999,0,3,-47.05955454559117,1.3616744848597182,0
7588,36.25357240794037,6,2,7,0,0,0,0,8,2,83,1.686606898014909,999,0,3,-33.23054066009884,0.9497796266161154,0
7589,50.47864284645343,4,2,3,0,1,0,0,8,2,771,1.0,3,1,2,-35.25564115213591,0.8480668196540833,0
7590,30.0,6,3,7,0,0,0,0,4,4,330,1.0,999,0,1,-46.67471347798332,1.4231864854995366,0
7591,49.367280867922354,5,1,7,0,0,0,0,9,4,364,1.3945468113203925,11,1,2,-34.580353596229095,0.817716135698174,0
7592,27.089035605198553,1,2,7,0,0,0,0,9,1,277,1.022258901299638,999,0,3,-49.30634755869315,0.9834773402781947,0
7593,59.9052783599273,1,1,5,0,1,0,0,8,3,228,2.187370447990307,6,2,2,-38.3,0.903,0
7594,60.63293223477729,5,2,1,0,1,0,0,3,3,262,1.8396634397512996,999,0,3,-34.8,0.6354430290422383,0
7595,36.85276293513629,9,2,7,0,0,0,0,8,1,480,2.0736185324318535,999,3,1,-38.13803922864992,1.1983329528679159,0
7596,49.79812432740219,2,1,4,0,0,0,0,8,4,435,1.0,999,0,1,-48.88950014674861,1.0719693509699146,0
7597,27.851967357125556,9,1,6,0,1,0,0,3,2,147,1.680920565932735,999,0,3,-49.074669641204935,1.5078190054558431,0
7598,66.0,6,1,1,0,0,0,0,4,2,475,1.0,999,0,3,-34.67707569635837,0.6446097560345906,0
7599,25.262689142408693,4,2,4,0,0,0,0,6,1,286,2.9474621715182616,6,1,2,-32.07390921164383,0.6939955468528826,0
7600,44.73843497767064,1,2,7,0,0,0,0,6,3,206,1.0871883407764513,999,0,3,-40.8,1.2606103183854351,0
7601,57.50453321462088,9,2,1,0,0,0,0,9,3,304,2.768533351596788,3,1,2,-28.41610654704104,0.7288336003287421,0
7602,28.08929938394451,2,3,6,0,0,0,0,7,2,804,1.8443858022936412,999,0,3,-41.67294629513803,4.9623112283954125,0
7603,37.77186442983685,1,2,3,0,0,0,0,3,3,153,2.11026634711955,3,1,2,-35.185932214918424,0.6820152550442898,0
7604,32.32124097008252,1,2,7,0,1,0,0,5,3,233,2.660620485041259,7,1,2,-35.716324690388596,0.731021011350758,0
7605,24.589213663463916,3,2,3,0,0,0,0,5,1,228,2.717842732692783,999,0,3,-43.041491976151754,3.8495159949613265,0
7606,33.09714455249763,1,2,7,0,0,0,0,9,4,272,1.9028554475023698,999,0,2,-36.47026774352512,0.8636226062303507,0
7607,36.2753122720588,7,2,5,0,1,0,0,7,5,416,1.5320982468487432,999,0,3,-39.61184842920171,4.961211115778362,0
7608,40.341345905222546,5,2,3,0,1,0,0,9,3,82,2.7630494150317926,999,0,3,-29.1128433035922,0.7694697789411445,0
7609,41.33969847940644,3,2,6,0,0,0,0,9,2,192,2.4679396958812876,7,1,2,-28.0971356842671,0.7679877388553602,0
7610,35.87884995130581,3,2,6,0,0,0,0,10,3,911,1.0201916747823652,999,0,3,-41.88086911878405,4.137021581841534,0
7611,33.56555509161204,9,2,4,0,1,0,0,8,1,361,1.4098414023965604,6,1,2,-38.13606343904137,0.8990819031712413,0
7612,29.568018060895433,6,3,6,0,1,0,0,5,4,414,1.618668673432826,999,0,3,-44.377857836895565,3.587257874970711,0
7613,32.41211307750769,8,2,6,0,0,0,0,5,3,189,1.5878869224923067,999,0,2,-40.0,0.6740605653875386,0
7614,33.69300729390271,6,1,5,0,0,0,0,8,3,637,1.0,999,0,1,-43.5432632628454,3.0410278280931697,0
7615,33.96020363593349,2,2,2,2,1,0,1,5,2,479,1.5049745455083139,999,0,3,-39.12686254574489,4.861524872727541,0
7616,58.11932785622241,2,2,1,0,0,0,0,4,1,1396,2.9696319950421524,999,0,1,-34.9796000619731,0.663956067584524,0
7617,61.373221898820596,10,2,2,0,1,0,0,10,3,151,1.0,999,0,1,-34.758894275813596,0.7587920518364368,0
7618,37.68146060041438,2,2,2,1,0,0,0,5,3,475,1.0,999,0,3,-37.02433722318781,4.630097587457778,0
7619,35.22799822855044,4,2,2,0,0,0,1,6,1,958,2.6139991142752215,999,0,3,-41.8,4.8643069995571375,0
7620,26.15397927824488,2,2,3,0,0,0,0,7,3,1139,1.0171088086938755,999,0,3,-42.7,4.961931564765225,0
7621,19.407463903426773,9,3,8,0,0,0,0,4,3,447,2.185072193146453,999,0,3,-44.53297740841133,1.3459177340031179,0
7622,28.210744865902733,7,3,3,0,0,0,0,4,2,244,3.0,4,2,2,-38.432234597708195,1.0052503219355768,0
7623,35.98304493979003,8,1,4,0,0,0,0,10,4,635,1.0,999,0,1,-42.474579028097985,3.7196423171577786,0
7624,53.75293106637719,3,2,1,0,1,0,0,4,1,327,2.4980459557485406,999,0,3,-46.76293965995658,1.385899914064206,0
7625,34.645633067007054,4,1,6,0,0,0,0,7,1,472,2.929126613401411,999,0,3,-36.50397830361196,4.957841787953543,0
7626,38.27619084940744,5,2,7,0,0,0,0,4,3,131,1.53452385617593,999,0,3,-47.1,1.4146214294111668,0
7627,42.096626687460976,1,1,7,0,0,0,0,8,2,677,1.2898800623829247,15,1,2,-38.42761619962536,0.936149250792246,0
7628,42.933552965567706,1,2,7,0,0,0,0,4,1,670,3.800658896703128,11,1,2,-46.462108469450015,1.3705139891296412,0
7629,72.23937954310573,6,1,3,0,0,0,0,9,2,245,1.4891191116770124,4,2,2,-34.1107767157515,0.8059979165485702,0
7630,42.16518012637566,6,2,6,0,1,0,0,4,1,263,1.8330360252751314,8,1,2,-35.25080273175714,0.6899008222625452,0
7631,54.04049379077426,2,2,2,0,0,0,0,10,1,1077,1.1066118010250823,999,0,3,-42.22388478215267,4.039238101240795,0
7632,30.614932731237474,4,3,5,0,0,0,0,11,1,119,1.5164189616053534,999,0,1,-30.1,0.7186149327312374,0
7633,32.9460551326335,1,2,2,0,0,0,0,5,4,466,1.0,999,0,3,-45.908697716220885,1.266107889734733,0
7634,34.25846538014989,1,1,5,0,1,0,0,8,1,1073,2.435383654962527,999,0,3,-37.76561821786055,4.726449594221668,0
7635,37.77925078883396,2,2,6,0,1,0,0,4,4,959,5.105347441342769,999,0,3,-35.118898484021194,0.6860486702568899,0
7636,32.44253315330013,4,2,7,0,0,0,0,3,3,94,2.9672400540099595,999,0,3,-49.001665385542964,1.5741826446448566,0
7637,29.736537052027863,7,3,2,0,0,0,0,5,3,246,2.2634629479721378,3,1,2,-43.12009171388777,1.2885604916476856,0
7638,45.16267805797777,10,2,3,0,0,0,0,6,3,1504,2.6453347572472214,999,0,3,-43.32066417481737,4.311834614305898,0
7639,35.0822315456699,2,2,2,0,0,0,0,9,3,1060,1.6557024605773472,999,0,3,-43.37697516721243,3.179066969071507,0
7640,44.03816306443049,5,1,5,0,0,0,0,6,1,891,4.0,999,0,3,-43.54160731862333,4.079274152381081,0
7641,30.453470059955162,3,3,4,0,0,0,0,6,2,441,1.2732649700224195,2,1,2,-47.45701886210313,1.2087886467149782,0
7642,25.882550797725443,10,2,4,0,0,0,0,4,2,438,2.0,4,1,2,-38.33020319090176,0.7381518912753874,0
7643,38.85213642581371,6,2,4,0,1,0,0,9,3,81,2.5503052036876728,999,0,3,-28.49588509069425,0.7618109873327562,0
7644,27.0669759094263,10,3,2,0,0,0,0,7,3,238,2.0334879547131512,3,1,2,-45.004327396997795,1.1400999551316637,0
7645,40.77198062982566,1,1,5,0,0,0,0,6,3,210,1.742673123391445,999,0,3,-37.96940435730589,1.134681811091634,0
7646,34.71161860619058,1,3,6,0,1,0,0,5,1,293,1.0,13,1,2,-40.10074059640125,0.7465722855724395,0
7647,33.027066100986445,7,2,3,0,1,0,0,4,4,755,1.513533050493222,999,0,3,-45.73913741619296,2.286791825635334,0
7648,38.617053562917214,1,2,2,1,0,0,0,5,3,476,1.3085267814586066,999,0,3,-34.85736609270697,3.6292122491059944,0
7649,40.769054603767785,5,1,7,0,0,0,0,7,2,896,2.9422636509419466,999,0,3,-39.20947004810843,4.964644340872645,0
7650,27.429490394377936,3,3,6,0,0,0,0,3,1,246,3.0,5,2,2,-36.0884711831338,0.7689208442993252,0
7651,29.789485421441377,1,2,3,0,1,0,0,5,4,1465,2.0,999,0,3,-44.80525728927932,2.767118900405654,0
7652,30.53776582386556,1,2,5,0,1,0,0,5,1,169,2.6155585440336098,999,0,3,-42.91420190057145,1.111429234346893,0
7653,39.16306385519083,1,2,2,0,1,0,0,11,3,1050,1.0,999,0,3,-42.0,4.107724936542799,0
7654,51.47348188043721,1,2,2,0,1,0,0,5,4,285,3.7369156798410126,999,0,3,-34.821144599801265,3.6072311014418075,0
7655,32.60977298867539,5,3,7,0,1,0,0,6,3,710,2.3594378403171667,6,1,2,-38.51439136432651,1.1009491464054482,0
7656,31.658774255958413,5,2,4,0,0,0,0,7,4,732,1.0,999,0,3,-44.38805025892242,2.8065874015806527,0
7657,27.668879396936553,2,2,4,0,0,0,0,6,1,148,1.8327801507658612,3,1,2,-38.96058165842447,1.1952162173428866,0
7658,39.51301107168209,10,2,6,0,0,0,0,6,3,1203,1.3874432142575457,999,0,2,-42.58591496411952,1.062223878558471,0
7659,30.134862202181118,1,2,5,0,1,0,0,5,3,881,2.0663886905125235,999,0,3,-44.56618020839692,2.9908468942781123,0
7660,30.40126172489627,8,2,4,0,0,0,0,4,3,749,1.5329127583679103,999,0,1,-46.620378517468886,1.3202353282970956,0
7661,26.148134359359386,8,3,6,0,1,0,0,4,4,409,1.5370335898398466,999,0,3,-46.61666976914414,1.3118336746058552,0
7662,46.59287176427619,1,2,7,0,0,0,0,7,3,207,1.0,999,0,3,-41.18228922342628,2.355895773822017,0
7663,40.68040491544318,1,2,7,0,0,0,0,7,4,1136,4.3402024577215865,999,0,3,-40.52266811048124,4.9660206073731645,0
7664,33.09231850956818,3,2,3,0,1,0,0,4,4,481,2.0,999,0,2,-45.17751942316001,1.3522910528900915,0
7665,51.6122812087835,3,1,6,0,0,1,0,4,1,214,3.355087516486601,999,0,3,-47.42533371867546,1.4055582901311912,0
7666,57.40029263465818,9,2,1,0,0,0,0,9,3,304,2.784570363898742,3,1,2,-28.311064116463243,0.7291222665501773,0
7667,44.24049513455745,7,2,7,0,0,0,0,6,2,384,2.5865016218141825,999,0,1,-41.70589448583178,0.9227035069684885,0
7668,33.822257498631274,10,2,5,0,1,1,0,5,1,524,6.576030386089396,999,0,3,-44.447533307229044,2.6858021426888294,0
7669,51.61693942311159,10,2,5,0,0,0,0,7,3,134,1.8457651442221032,999,0,1,-32.56662646628809,1.0189432096124036,0
7670,38.87859449299412,2,1,7,0,0,0,0,5,1,466,1.7071351690019607,999,0,3,-43.21075657048922,2.694729356767443,0
7671,33.0,7,2,4,0,1,0,0,7,3,416,1.1758648308911144,999,0,3,-33.38727258906959,1.5961767803739644,0
7672,28.796701226528132,1,2,7,0,1,0,0,6,1,172,2.593402453056261,999,0,3,-40.19835061326406,0.8413348729404664,0
7673,64.61939381199582,4,2,2,0,0,0,0,7,2,285,1.6739394135391052,8,1,2,-37.641212052613135,0.7030654547218519,0
7674,43.20975163151697,9,3,6,0,1,1,0,6,2,495,1.0,999,0,3,-43.744311548281765,3.878972107445139,0
7675,46.57341024849869,4,2,7,0,1,0,0,6,1,339,1.0,999,0,2,-40.71911367494995,1.1922316715543602,0
7676,32.49764456177606,1,1,4,0,1,0,0,9,3,158,1.0,999,0,3,-39.122997877509654,4.086953971885859,0
7677,34.26699204944185,1,3,7,0,0,0,0,8,4,298,3.0,999,0,3,-39.28787058293484,2.8236559164714006,0
7678,35.01396458249539,2,2,2,0,1,0,0,6,3,163,1.7122907739292295,999,0,3,-45.63268294703907,2.2883372440164065,0
7679,29.86825460542198,10,3,6,0,0,0,0,3,1,454,1.0,999,0,3,-36.2454209513437,0.7939147440208387,0
7680,36.43332462461959,9,2,6,0,0,0,0,4,4,246,1.0,2,3,2,-40.67056586086682,0.7419787763769539,0
7681,75.03381495905045,6,2,1,0,0,0,0,4,2,356,1.983092520474774,999,0,1,-46.81257284807116,1.393316931648069,0
7682,37.756023074449395,3,2,3,1,1,0,0,5,2,477,1.2439769255506077,999,0,2,-36.86355615854615,3.8928513748195934,0
7683,33.826090821983826,2,2,6,0,0,0,0,6,2,1245,5.293477294504044,999,0,2,-41.93206478252682,3.739983004217643,0
7684,35.23622750314386,9,2,6,0,0,0,0,7,2,360,1.0,11,2,2,-40.24488024926643,0.8359645956378374,0
7685,51.433697347910616,2,1,2,0,0,0,1,5,3,701,2.0442017680595908,999,0,3,-38.9806552262391,4.90731201248105,0
7686,28.64689921154624,8,2,4,0,1,0,0,5,4,1017,3.0,999,0,3,-42.110728693839306,4.610637509790241,0
7687,36.83801219277253,1,2,7,0,0,0,0,5,4,685,1.0809939036137353,999,0,3,-45.91652133735193,1.5590014189852748,0
7688,36.297532314206066,9,2,7,0,0,0,0,8,3,716,1.0,999,0,3,-36.53151586413056,4.9658133960085955,0
7689,39.49405803496924,2,2,3,0,0,0,0,5,2,495,1.0,999,0,3,-43.779115628650715,2.212554025475929,0
7690,34.27229615868385,2,2,3,0,0,0,0,5,2,860,2.2722961586838513,999,0,3,-39.07182193323609,4.902258069395251,0
7691,46.69323442788303,5,2,6,0,1,0,0,9,2,135,1.461654303485378,999,0,2,-31.715790062198824,0.87981058634428,0
7692,51.616072149292336,3,2,2,1,0,0,0,5,2,475,1.0,999,0,3,-38.29652433508,2.902175916830273,0
7693,39.522033545066854,5,2,4,0,0,0,0,4,3,954,5.014689030044568,999,0,3,-38.147119491839554,2.7234988020909383,0
7694,50.67313607319137,6,2,5,0,0,0,1,8,3,232,1.532686392680863,999,0,3,-35.60582246587224,2.82849192005493,0
7695,36.17537892605273,1,1,2,0,0,0,0,5,1,1084,3.0,999,0,3,-44.53426543062652,1.9411905817526112,0
7696,35.89713422952692,9,2,5,0,0,0,0,5,2,1221,1.8814291106545675,999,0,1,-45.78500188729099,1.7723966232050476,0
7697,21.826981674018118,9,2,7,0,0,0,0,5,2,200,1.8695013089987058,12,1,2,-38.87771125738887,0.7181407879422096,0
7698,30.198166668906644,2,3,4,0,0,0,0,4,5,1076,1.51480952316953,999,0,3,-46.86833571457371,1.3651022619543614,0
7699,49.77419749907966,1,2,3,0,1,1,0,5,3,698,1.0,999,0,1,-40.601293799190096,1.4225778006626446,0
7700,42.519157572814834,7,2,6,0,0,0,0,4,2,133,2.0,999,0,2,-46.32126364077776,1.4027528546602217,0
7701,46.672618373783266,5,2,2,1,0,1,0,5,3,794,1.0,999,0,3,-40.96166798738481,3.1860090397258958,0
7702,31.718467235816387,2,2,3,0,0,0,0,5,5,1073,2.1042043685578147,999,0,3,-46.2,1.2782175623904288,0
7703,57.91579321541312,2,2,1,0,0,0,0,4,1,1393,3.27105169614672,999,0,1,-35.33183957959615,1.0324047930166595,0
7704,38.989085266547384,1,2,7,0,0,0,0,4,2,462,1.0,999,0,3,-45.69235968658317,1.4116645304790296,0
7705,47.88980394907776,5,2,3,0,1,0,0,8,2,771,1.0,3,1,2,-34.20777778891242,0.8301915034579179,0
7706,55.664076801933064,1,1,3,1,1,0,0,7,4,659,3.776051201288711,999,0,3,-42.7,4.961888025600644,0
7707,31.641945245112638,3,2,5,1,1,0,0,7,2,874,1.0,999,0,3,-38.95207291079687,3.743359501484472,0
7708,37.628539730874444,3,2,4,0,0,0,0,5,2,895,5.926548725214605,999,0,3,-44.080796402263935,3.057645181021793,0
7709,38.612734421059706,1,2,7,0,0,0,0,4,2,462,1.0,999,0,3,-47.1,1.4339018753684778,0
7710,33.880519202151035,1,2,4,0,1,0,0,9,3,266,1.1194807978489656,999,0,3,-40.053505686238,4.355170329294435,0
7711,46.79047248335933,3,2,5,1,0,0,0,4,2,1812,2.6205511833347015,999,0,3,-46.75849606500123,1.3754029923001068,0
7712,68.75246579950817,5,1,2,0,1,0,0,10,3,244,2.0,999,0,3,-31.837430797263128,0.8034953069634022,0
7713,33.00875762815533,6,2,5,0,0,0,0,5,2,649,2.0,999,0,3,-44.94781059296117,2.595441108988763,0
7714,37.27013915918874,7,2,5,0,1,0,0,7,2,479,1.7298608408112657,999,2,1,-37.7867355975414,1.968751070387388,0
7715,24.82754397817863,3,3,5,0,0,0,0,6,2,170,1.0,999,0,3,-40.25320800311734,0.9696534496553069,0
7716,38.47990434860328,6,2,5,0,1,0,0,8,3,571,2.3800239128491816,999,0,3,-30.977954565586558,0.8578770348067015,0
7717,30.16043065637913,1,3,7,0,1,0,0,9,1,717,1.2406459845686961,999,0,3,-40.937442698870086,4.711625895158512,0
7718,23.11314552856197,6,3,7,0,0,0,0,5,2,201,1.6540949412708923,9,1,2,-39.930818988254174,0.7032262910571239,0
7719,34.97489485724928,1,3,7,0,0,0,0,6,4,535,1.0251051427507178,999,0,3,-42.755231314051585,4.912789843615986,0
7720,33.67327783033467,2,3,4,0,0,0,0,9,2,266,1.130688867866131,999,0,2,-40.21050114159411,4.569020174832257,0
7721,81.94280608894665,6,1,7,0,1,0,0,8,3,180,1.3523979703511135,4,1,2,-36.70554070241864,0.7923598455875152,0
7722,31.276803832362056,3,2,4,0,1,0,0,6,4,267,2.0,4,1,2,-42.51175229429457,1.024929875930068,0
7723,35.072801545889234,7,2,7,0,0,0,0,7,2,2120,1.0,999,0,3,-42.65813911111369,4.962691614685948,0
7724,37.121708949304,9,2,4,0,0,0,0,8,1,362,1.0,7,1,2,-38.15855273671306,0.9004638184178267,0
7725,29.03154764941602,10,3,5,0,0,0,0,10,4,1480,2.9789682337226546,999,0,3,-42.04416670918243,3.9922916390314236,0
7726,28.174741397225006,8,3,6,0,1,1,0,5,4,1025,2.1747413972250076,999,0,3,-40.314534515005015,1.4238463678255064,0
7727,41.767254499043496,1,2,7,0,0,0,0,8,3,470,1.0,4,1,2,-36.18198396389856,0.8773247694958551,0
7728,53.92517863849829,5,1,3,0,0,0,0,9,4,134,1.4149642723003422,999,0,2,-31.5523749530512,0.8625572094835225,0
7729,31.072455362960767,6,2,4,0,0,0,0,5,2,386,1.4389221947086808,13,1,2,-42.609102046135554,1.0033263716929255,0
7730,40.619139370757736,1,3,7,0,0,0,0,6,4,539,10.989581103569314,999,0,3,-42.13808606292422,4.957624348818973,0
7731,37.465951288177635,9,2,6,0,1,0,0,8,2,772,1.0,3,1,2,-29.98859933092904,0.7582172827040836,0
7732,36.044305722405674,3,2,7,0,1,0,0,7,4,237,2.4926157129323876,3,1,2,-32.41529385078222,0.6849356729369891,0
7733,38.43439857360623,2,2,3,1,0,0,0,5,2,801,1.480254610290626,999,0,3,-39.42560404483095,4.907946479470225,0
7734,30.908623157351155,10,2,5,0,1,0,0,7,3,477,4.768807655749476,999,1,2,-39.40752306229979,0.856360362101458,0
